Date,Time(PST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
2010/2/10,9:53PM,44.1°F,41.5°F,41.0°F,89%,29.86in,10.0mi,SE,4.6mph,-,N/A,,Overcast
2010/2/10,10:53PM,44.1°F,40.8°F,41.0°F,89%,29.87in,10.0mi,SE,5.8mph,-,N/A,,Overcast
2010/2/10,11:41PM,44.6°F,41.4°F,41.0°F,87%,29.87in,10.0mi,SE,5.8mph,-,N/A,,MostlyCloudy
2010/2/10,11:53PM,44.1°F,41.5°F,41.0°F,89%,29.86in,10.0mi,ESE,4.6mph,-,N/A,,MostlyCloudy
2010/2/11,12:53AM,44.1°F,42.5°F,41.0°F,89%,29.86in,10.0mi,SE,3.5mph,-,N/A,,Overcast
2010/2/11,1:20AM,44.6°F,42.2°F,41.0°F,87%,29.85in,10.0mi,SE,4.6mph,-,N/A,,Overcast
2010/2/11,1:53AM,44.1°F,41.5°F,41.0°F,89%,29.85in,10.0mi,SE,4.6mph,-,N/A,,Overcast
2010/2/11,2:53AM,45.0°F,-,41.0°F,86%,29.84in,10.0mi,Calm,Calm,-,N/A,,Overcast
2010/2/11,3:06AM,44.6°F,-,42.8°F,93%,29.84in,10.0mi,Calm,Calm,-,N/A,,Overcast
2010/2/11,3:28AM,44.6°F,-,42.8°F,93%,29.84in,8.0mi,Calm,Calm,-,0.00in,Rain,LightRain
2010/2/11,3:53AM,45.0°F,-,42.1°F,90%,29.84in,9.0mi,Calm,Calm,-,0.00in,,Overcast
2010/2/11,4:15AM,46.4°F,-,42.8°F,87%,29.83in,9.0mi,Calm,Calm,-,0.00in,Rain,LightRain
2010/2/11,4:43AM,44.6°F,-,42.8°F,93%,29.83in,4.0mi,Calm,Calm,-,0.01in,Rain,LightRain
2010/2/11,4:53AM,45.0°F,43.5°F,42.1°F,90%,29.83in,8.0mi,SSE,3.5mph,-,0.01in,,Overcast
2010/2/11,5:53AM,45.0°F,43.5°F,43.0°F,93%,29.83in,6.0mi,SE,3.5mph,-,0.01in,Rain,LightRain
2010/2/11,6:53AM,46.0°F,43.9°F,43.0°F,89%,29.81in,6.0mi,South,4.6mph,-,0.05in,Rain,LightRain
2010/2/11,7:33AM,44.6°F,40.7°F,42.8°F,93%,29.81in,4.0mi,SSE,6.9mph,-,0.01in,Rain,LightRain
2010/2/11,7:53AM,46.0°F,43.9°F,43.0°F,89%,29.81in,10.0mi,SSE,4.6mph,-,0.02in,,Overcast
2010/2/11,8:43AM,46.4°F,-,44.6°F,93%,29.81in,10.0mi,Calm,Calm,-,0.00in,,Overcast
2010/2/11,8:53AM,46.9°F,-,44.1°F,90%,29.81in,10.0mi,SE,5.8mph,-,0.00in,,Overcast
2010/2/11,9:53AM,48.9°F,-,45.0°F,86%,29.81in,10.0mi,SE,5.8mph,-,N/A,,Overcast
2010/2/11,10:53AM,51.1°F,-,46.0°F,83%,29.81in,10.0mi,SE,5.8mph,-,N/A,,Overcast
2010/2/11,11:53AM,55.0°F,-,46.9°F,74%,29.78in,10.0mi,SE,9.2mph,-,N/A,,MostlyCloudy
2010/2/11,12:53PM,55.0°F,-,48.0°F,77%,29.78in,10.0mi,SSE,10.4mph,-,0.00in,Rain,LightRain
2010/2/11,1:53PM,54.0°F,-,48.0°F,80%,29.77in,8.0mi,Calm,Calm,-,0.03in,Rain,LightRain
2010/2/11,2:53PM,54.0°F,-,48.0°F,80%,29.74in,10.0mi,ESE,10.4mph,-,0.01in,Rain,LightRain
2010/2/11,3:53PM,52.0°F,-,46.9°F,83%,29.72in,10.0mi,SE,10.4mph,-,0.00in,Rain,LightRain
2010/2/11,4:53PM,51.1°F,-,46.9°F,86%,29.68in,10.0mi,SE,4.6mph,-,0.03in,,Overcast
2010/2/11,5:53PM,52.0°F,-,45.0°F,77%,29.66in,9.0mi,ESE,8.1mph,-,0.02in,Rain,LightRain
2010/2/11,6:53PM,52.0°F,-,44.1°F,74%,29.64in,10.0mi,SSE,6.9mph,-,0.00in,,Overcast
2010/2/11,7:53PM,52.0°F,-,44.1°F,74%,29.65in,10.0mi,South,9.2mph,-,0.00in,Rain,LightRain
2010/2/11,8:53PM,51.1°F,-,44.1°F,77%,29.67in,10.0mi,SE,6.9mph,-,0.01in,,Overcast
2010/2/11,9:53PM,54.0°F,-,45.0°F,72%,29.71in,10.0mi,South,8.1mph,16.1mph,0.00in,Rain,LightRain
2010/2/11,10:53PM,54.0°F,-,44.1°F,69%,29.73in,10.0mi,South,15.0mph,-,0.01in,,Overcast
2010/2/11,11:53PM,51.1°F,-,45.0°F,80%,29.78in,6.0mi,South,11.5mph,17.3mph,0.03in,Rain,Rain
2010/2/12,12:53AM,50.0°F,-,43.0°F,77%,29.81in,10.0mi,South,12.7mph,20.7mph,0.00in,,PartlyCloudy
2010/2/12,1:53AM,48.9°F,-,43.0°F,80%,29.86in,10.0mi,South,9.2mph,-,N/A,,MostlyCloudy
2010/2/12,2:53AM,48.0°F,-,42.1°F,80%,29.88in,10.0mi,South,10.4mph,-,N/A,,Overcast
2010/2/12,3:53AM,46.9°F,-,41.0°F,80%,29.89in,10.0mi,SSE,6.9mph,-,N/A,,ScatteredClouds
2010/2/12,4:53AM,46.0°F,43.1°F,39.9°F,79%,29.91in,10.0mi,SSE,5.8mph,-,N/A,,PartlyCloudy
2010/2/12,5:53AM,46.9°F,-,39.9°F,77%,29.89in,10.0mi,East,4.6mph,-,N/A,,PartlyCloudy
2010/2/12,6:53AM,44.1°F,-,39.0°F,82%,29.86in,10.0mi,Calm,Calm,-,N/A,,MostlyCloudy
2010/2/12,7:53AM,44.1°F,41.5°F,39.9°F,85%,29.87in,10.0mi,SE,4.6mph,-,0.01in,Rain,LightRain
2010/2/12,8:53AM,46.0°F,41.9°F,42.1°F,86%,29.85in,6.0mi,East,8.1mph,-,0.04in,Rain,LightRain
2010/2/12,9:53AM,46.0°F,43.1°F,42.1°F,86%,29.85in,8.0mi,SSE,5.8mph,-,0.03in,Rain,LightRain
2010/2/12,10:53AM,48.0°F,-,42.1°F,80%,29.82in,10.0mi,SE,9.2mph,-,0.01in,,Overcast
2010/2/12,11:53AM,48.0°F,-,44.1°F,86%,29.83in,3.0mi,South,3.5mph,-,0.06in,Rain,Rain
2010/2/12,12:53PM,51.1°F,-,45.0°F,80%,29.83in,10.0mi,SE,12.7mph,-,0.01in,,MostlyCloudy
2010/2/12,1:53PM,55.0°F,-,44.1°F,67%,29.81in,10.0mi,SSE,17.3mph,-,N/A,,ScatteredClouds
2010/2/12,2:53PM,54.0°F,-,43.0°F,66%,29.82in,9.0mi,South,19.6mph,24.2mph,0.00in,Rain,LightRain
2010/2/12,3:04PM,53.6°F,-,44.6°F,72%,29.84in,1.8mi,SSW,13.8mph,23.0mph,0.09in,Rain,Rain
2010/2/12,3:13PM,51.8°F,-,44.6°F,76%,29.85in,3.0mi,South,12.7mph,28.8mph,0.16in,Rain,HeavyRain
2010/2/12,3:37PM,51.8°F,-,46.4°F,82%,29.84in,3.0mi,South,8.1mph,-,0.17in,,Haze
2010/2/12,3:53PM,51.1°F,-,45.0°F,80%,29.86in,10.0mi,South,15.0mph,20.7mph,0.17in,Rain,LightRain
2010/2/12,4:53PM,48.9°F,-,43.0°F,80%,29.88in,10.0mi,SSE,12.7mph,-,0.04in,Rain,LightRain
2010/2/12,5:53PM,48.9°F,-,43.0°F,80%,29.90in,10.0mi,SSE,10.4mph,-,0.00in,Rain,LightRain
2010/2/12,6:53PM,48.9°F,-,43.0°F,80%,29.94in,10.0mi,South,10.4mph,19.6mph,0.01in,Rain,LightRain
2010/2/12,7:53PM,48.9°F,-,43.0°F,80%,29.97in,10.0mi,South,12.7mph,20.7mph,0.00in,,Overcast
2010/2/12,8:53PM,48.9°F,-,43.0°F,80%,30.00in,10.0mi,South,12.7mph,18.4mph,0.00in,Rain,LightRain
2010/2/12,9:53PM,48.0°F,-,43.0°F,83%,30.03in,10.0mi,SE,10.4mph,-,0.03in,,ScatteredClouds
2010/2/12,10:53PM,48.0°F,-,43.0°F,83%,30.06in,10.0mi,SSE,6.9mph,-,0.00in,,Overcast
2010/2/12,11:53PM,46.9°F,-,44.1°F,90%,30.07in,10.0mi,East,6.9mph,-,0.02in,Rain,LightRain
2010/2/13,12:53AM,45.0°F,43.5°F,41.0°F,86%,30.08in,10.0mi,ESE,3.5mph,-,0.00in,,Clear
2010/2/13,1:53AM,44.1°F,41.5°F,41.0°F,89%,30.09in,10.0mi,SSE,4.6mph,-,N/A,,Clear
2010/2/13,2:53AM,45.0°F,43.5°F,41.0°F,86%,30.09in,10.0mi,SE,3.5mph,-,N/A,,Clear
2010/2/13,3:53AM,45.0°F,-,41.0°F,86%,30.09in,10.0mi,Calm,Calm,-,N/A,,Overcast
2010/2/13,4:53AM,45.0°F,-,42.1°F,90%,30.09in,10.0mi,Calm,Calm,-,N/A,,MostlyCloudy
2010/2/13,5:53AM,45.0°F,-,41.0°F,86%,30.10in,10.0mi,Calm,Calm,-,N/A,,Overcast
2010/2/13,6:53AM,45.0°F,41.8°F,41.0°F,86%,30.10in,10.0mi,South,5.8mph,-,0.00in,,Overcast
2010/2/13,7:53AM,46.0°F,43.9°F,41.0°F,83%,30.12in,10.0mi,SSE,4.6mph,-,N/A,,Overcast
2010/2/13,8:53AM,48.0°F,-,39.9°F,74%,30.12in,10.0mi,SSE,5.8mph,-,N/A,,MostlyCloudy
2010/2/13,9:53AM,48.0°F,-,41.0°F,77%,30.11in,10.0mi,SSE,5.8mph,-,N/A,,Overcast
2010/2/13,10:53AM,48.9°F,-,42.1°F,77%,30.11in,8.0mi,Calm,Calm,-,0.02in,Rain,LightRain
2010/2/13,11:53AM,50.0°F,-,43.0°F,77%,30.10in,10.0mi,Calm,Calm,-,0.02in,Rain,LightRain
2010/2/13,12:53PM,51.1°F,-,44.1°F,77%,30.07in,10.0mi,ESE,3.5mph,-,0.00in,Rain,LightRain
2010/2/13,1:53PM,51.1°F,-,44.1°F,77%,30.05in,8.0mi,SE,3.5mph,-,0.02in,Rain,LightRain
2010/2/13,2:53PM,51.1°F,-,46.0°F,83%,30.05in,9.0mi,SSE,4.6mph,-,0.02in,Rain,LightRain
2010/2/13,3:53PM,51.1°F,-,46.0°F,83%,30.04in,10.0mi,SE,6.9mph,-,0.03in,,Overcast
2010/2/13,4:53PM,51.1°F,-,46.0°F,83%,30.03in,10.0mi,SE,6.9mph,-,0.00in,Rain,LightRain
2010/2/13,5:53PM,50.0°F,-,45.0°F,83%,30.01in,10.0mi,SSE,4.6mph,-,0.01in,,Overcast
2010/2/13,6:53PM,50.0°F,-,44.1°F,80%,29.99in,10.0mi,SE,9.2mph,-,N/A,,PartlyCloudy
2010/2/13,7:53PM,50.0°F,-,43.0°F,77%,29.97in,10.0mi,SSE,9.2mph,-,N/A,,ScatteredClouds
2010/2/13,8:53PM,52.0°F,-,43.0°F,71%,29.98in,10.0mi,SSE,8.1mph,-,0.00in,Rain,LightRain
2010/2/13,9:53PM,52.0°F,-,43.0°F,71%,29.98in,8.0mi,SE,11.5mph,-,0.02in,Rain,LightRain
2010/2/13,10:53PM,51.1°F,-,45.0°F,80%,30.01in,6.0mi,South,4.6mph,-,0.04in,Rain,LightRain
2010/2/13,11:53PM,48.9°F,-,46.0°F,90%,30.01in,5.0mi,Calm,Calm,-,0.05in,Rain,Rain
2010/2/14,12:53AM,48.9°F,-,46.0°F,90%,30.00in,6.0mi,Calm,Calm,-,0.10in,Rain,LightRain
2010/2/14,1:53AM,48.0°F,-,46.0°F,93%,30.01in,7.0mi,SSE,5.8mph,-,0.07in,Rain,LightRain
2010/2/14,2:53AM,50.0°F,-,46.9°F,89%,30.00in,5.0mi,SSE,9.2mph,-,0.09in,Rain,Rain
2010/2/14,3:53AM,48.9°F,-,46.9°F,93%,30.00in,10.0mi,SE,8.1mph,-,0.05in,Rain,LightRain
2010/2/14,4:53AM,48.9°F,-,46.0°F,90%,30.02in,6.0mi,SSE,5.8mph,-,0.06in,Rain,LightRain
2010/2/14,5:53AM,50.0°F,-,46.9°F,89%,30.04in,10.0mi,SE,8.1mph,-,0.08in,Rain,LightRain
2010/2/14,6:53AM,48.9°F,-,46.0°F,90%,30.05in,10.0mi,SE,8.1mph,-,0.01in,-,Overcast
2010/2/14,7:53AM,50.0°F,-,46.0°F,86%,30.07in,10.0mi,SE,8.1mph,-,0.00in,-,Overcast
2010/2/14,8:23AM,48.2°F,-,46.4°F,93%,30.09in,10.0mi,SE,9.2mph,-,N/A,-,Overcast
2010/2/14,8:53AM,50.0°F,-,46.0°F,86%,30.10in,10.0mi,SE,8.1mph,-,N/A,-,Overcast
2010/2/14,9:10AM,50.0°F,-,46.4°F,87%,30.11in,9.0mi,SE,8.1mph,-,N/A,-,Overcast
2010/2/14,9:29AM,50.0°F,-,46.4°F,87%,30.11in,10.0mi,SE,8.1mph,-,N/A,-,Overcast
2010/2/14,9:53AM,50.0°F,-,48.0°F,93%,30.12in,10.0mi,SE,6.9mph,-,N/A,-,MostlyCloudy
2010/2/14,10:12AM,51.8°F,-,48.2°F,88%,30.12in,10.0mi,SE,6.9mph,-,N/A,-,ScatteredClouds
2010/2/14,10:53AM,53.1°F,-,46.0°F,77%,30.13in,10.0mi,South,9.2mph,-,N/A,-,MostlyCloudy
2010/2/14,11:53AM,53.1°F,-,46.0°F,77%,30.15in,10.0mi,SSW,5.8mph,-,N/A,-,Overcast
2010/2/14,12:44PM,53.6°F,-,44.6°F,72%,30.15in,10.0mi,South,8.1mph,-,N/A,-,MostlyCloudy
2010/2/14,12:53PM,54.0°F,-,46.0°F,75%,30.15in,10.0mi,SW,3.5mph,-,N/A,-,MostlyCloudy
2010/2/14,1:44PM,55.4°F,-,44.6°F,67%,30.15in,10.0mi,SW,5.8mph,-,N/A,-,MostlyCloudy
2010/2/14,1:53PM,54.0°F,-,44.1°F,69%,30.16in,10.0mi,Variable,4.6mph,-,N/A,-,MostlyCloudy
2010/2/14,2:53PM,55.9°F,-,45.0°F,67%,30.15in,10.0mi,Variable,4.6mph,-,N/A,-,MostlyCloudy
2010/2/14,3:53PM,54.0°F,-,43.0°F,66%,30.17in,10.0mi,SSW,5.8mph,-,N/A,-,MostlyCloudy
2010/2/14,4:53PM,52.0°F,-,45.0°F,77%,30.18in,10.0mi,WNW,5.8mph,-,N/A,-,MostlyCloudy
2010/2/14,5:53PM,51.1°F,-,44.1°F,77%,30.19in,10.0mi,NE,8.1mph,-,N/A,-,Overcast
2010/2/14,6:47PM,50.0°F,-,44.6°F,82%,30.21in,2.5mi,Calm,Calm,-,0.05in,Rain,HeavyRain
2010/2/14,6:53PM,48.9°F,-,45.0°F,86%,30.21in,3.0mi,Calm,Calm,-,0.09in,Rain,HeavyRain
2010/2/14,7:53PM,48.0°F,-,45.0°F,89%,30.21in,5.0mi,SE,3.5mph,-,0.08in,Rain,LightRain
2010/2/14,8:53PM,46.9°F,-,44.1°F,90%,30.22in,10.0mi,SE,3.5mph,-,0.02in,Rain,LightRain
2010/2/14,9:53PM,46.9°F,-,44.1°F,90%,30.23in,10.0mi,Calm,Calm,-,0.01in,-,ScatteredClouds
2010/2/14,10:53PM,45.0°F,-,42.1°F,90%,30.24in,2.5mi,Calm,Calm,-,N/A,-,PartlyCloudy
2010/2/14,11:01PM,44.6°F,-,42.8°F,93%,30.24in,9.0mi,Calm,Calm,-,N/A,-,PartlyCloudy
2010/2/14,11:53PM,44.1°F,-,39.9°F,85%,30.24in,9.0mi,Calm,Calm,-,N/A,-,Clear
2010/2/15,12:53AM,43.0°F,-,39.9°F,89%,30.24in,6.0mi,Calm,Calm,-,N/A,,Clear
2010/2/15,1:23AM,41.0°F,-,37.4°F,87%,30.23in,1.2mi,Calm,Calm,-,N/A,,Clear
2010/2/15,1:31AM,42.8°F,-,37.4°F,81%,30.23in,0.5mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,1:44AM,41.0°F,-,37.4°F,87%,30.23in,0.5mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,1:53AM,41.0°F,-,37.0°F,86%,30.23in,1.8mi,Calm,Calm,-,N/A,,PartlyCloudy
2010/2/15,1:58AM,41.0°F,-,37.4°F,87%,30.23in,10.0mi,Calm,Calm,-,N/A,,PartlyCloudy
2010/2/15,2:53AM,39.9°F,-,36.0°F,86%,30.23in,0.2mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,3:04AM,39.2°F,-,37.4°F,93%,30.23in,0.5mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,3:53AM,41.0°F,39.0°F,39.0°F,93%,30.24in,0.5mi,SE,3.5mph,-,N/A,,FogFog
2010/2/15,4:00AM,41.0°F,-,39.2°F,93%,30.24in,4.0mi,Calm,Calm,-,N/A,,Overcast
2010/2/15,4:11AM,39.2°F,37.0°F,37.4°F,93%,30.24in,1.8mi,SSE,3.5mph,-,N/A,,Overcast
2010/2/15,4:18AM,39.2°F,37.0°F,37.4°F,93%,30.24in,0.5mi,SE,3.5mph,-,N/A,,FogFog
2010/2/15,4:53AM,39.9°F,-,37.9°F,93%,30.24in,0.5mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,5:00AM,39.2°F,-,37.4°F,93%,30.24in,0.2mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,5:53AM,39.0°F,36.8°F,37.0°F,93%,30.22in,0.2mi,SSE,3.5mph,-,N/A,,FogFog
2010/2/15,6:22AM,39.2°F,-,37.4°F,93%,30.22in,0.5mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,6:32AM,39.2°F,-,37.4°F,93%,30.22in,0.2mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,6:53AM,37.9°F,-,37.0°F,97%,30.22in,0.2mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,7:53AM,37.9°F,-,37.0°F,97%,30.23in,0.2mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,8:53AM,37.9°F,-,37.0°F,97%,30.22in,0.2mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,9:53AM,39.9°F,-,39.0°F,97%,30.22in,0.2mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,10:15AM,41.0°F,-,41.0°F,100%,30.22in,0.5mi,Calm,Calm,-,N/A,,FogFog
2010/2/15,10:20AM,41.0°F,-,41.0°F,100%,30.21in,1.0mi,Calm,Calm,-,N/A,,Overcast
2010/2/15,10:29AM,42.8°F,-,42.8°F,100%,30.21in,1.0mi,Calm,Calm,-,N/A,,MostlyCloudy
2010/2/15,10:49AM,42.8°F,-,42.8°F,100%,30.20in,3.0mi,Calm,Calm,-,N/A,,ScatteredClouds
2010/2/15,10:53AM,44.1°F,-,43.0°F,96%,30.20in,3.0mi,Calm,Calm,-,N/A,,ScatteredClouds
2010/2/15,11:53AM,48.0°F,-,43.0°F,83%,30.18in,7.0mi,Calm,Calm,-,N/A,,PartlyCloudy
2010/2/15,12:53PM,48.9°F,-,43.0°F,80%,30.15in,7.0mi,WNW,3.5mph,-,N/A,,MostlyCloudy
2010/2/15,1:53PM,52.0°F,-,43.0°F,71%,30.12in,10.0mi,Calm,Calm,-,N/A,,MostlyCloudy
2010/2/15,2:53PM,53.1°F,-,43.0°F,69%,30.10in,10.0mi,NW,4.6mph,-,N/A,,Clear
2010/2/15,3:53PM,53.1°F,-,43.0°F,69%,30.08in,10.0mi,Calm,Calm,-,N/A,,MostlyCloudy
2010/2/15,4:53PM,53.1°F,-,42.1°F,66%,30.07in,10.0mi,North,3.5mph,-,N/A,,MostlyCloudy
2010/2/15,5:53PM,53.1°F,-,41.0°F,64%,30.08in,10.0mi,Calm,Calm,-,N/A,,Overcast
2010/2/15,6:53PM,53.1°F,-,42.1°F,66%,30.06in,10.0mi,SE,4.6mph,-,0.00in,Rain,LightRain
2010/2/15,7:53PM,53.1°F,-,41.0°F,64%,30.06in,10.0mi,SE,5.8mph,-,0.00in,Rain,LightRain
2010/2/15,8:53PM,52.0°F,-,42.1°F,69%,30.06in,10.0mi,SE,8.1mph,-,0.00in,,Overcast
2010/2/15,9:53PM,50.0°F,-,44.1°F,80%,30.07in,10.0mi,SE,8.1mph,-,0.01in,Rain,LightRain
2010/2/15,10:53PM,50.0°F,-,44.1°F,80%,30.06in,9.0mi,SE,9.2mph,-,0.01in,Rain,LightRain
2010/2/15,11:53PM,48.9°F,-,45.0°F,86%,30.06in,9.0mi,SE,6.9mph,-,0.02in,Rain,LightRain
2010/2/16,12:53AM,48.0°F,-,45.0°F,89%,30.05in,7.0mi,SE,6.9mph,-,0.04in,Rain,LightRain
2010/2/16,1:53AM,48.0°F,-,46.0°F,93%,30.05in,6.0mi,SSE,5.8mph,-,0.09in,Rain,Rain
2010/2/16,2:53AM,50.0°F,-,46.0°F,86%,30.02in,10.0mi,SE,10.4mph,-,0.02in,-,Overcast
2010/2/16,3:53AM,50.0°F,-,45.0°F,83%,30.03in,10.0mi,SSE,5.8mph,-,0.00in,Rain,LightRain
2010/2/16,4:53AM,50.0°F,-,46.0°F,86%,30.05in,10.0mi,ESE,4.6mph,-,0.02in,Rain,LightRain
2010/2/16,5:53AM,48.9°F,-,46.0°F,90%,30.08in,10.0mi,SSE,5.8mph,-,0.01in,Rain,LightRain
2010/2/16,6:53AM,48.9°F,-,46.0°F,90%,30.09in,10.0mi,SE,8.1mph,-,0.01in,-,MostlyCloudy
2010/2/16,7:53AM,51.1°F,-,46.9°F,86%,30.13in,10.0mi,SSW,9.2mph,18.4mph,N/A,-,MostlyCloudy
2010/2/16,8:53AM,51.1°F,-,45.0°F,80%,30.15in,10.0mi,South,15.0mph,23.0mph,N/A,-,ScatteredClouds
2010/2/16,9:53AM,52.0°F,-,45.0°F,77%,30.19in,10.0mi,Calm,Calm,-,N/A,-,ScatteredClouds
2010/2/16,10:53AM,53.1°F,-,44.1°F,71%,30.22in,10.0mi,South,9.2mph,-,N/A,-,ScatteredClouds
2010/2/16,11:53AM,53.1°F,-,43.0°F,69%,30.24in,10.0mi,South,6.9mph,-,N/A,-,ScatteredClouds
2010/2/16,12:53PM,54.0°F,-,43.0°F,66%,30.25in,10.0mi,South,6.9mph,-,N/A,-,ScatteredClouds
2010/2/16,1:53PM,55.0°F,-,42.1°F,62%,30.24in,10.0mi,South,8.1mph,-,N/A,-,ScatteredClouds
2010/2/16,2:53PM,54.0°F,-,42.1°F,64%,30.25in,10.0mi,NW,8.1mph,-,N/A,-,ScatteredClouds
2010/2/16,3:53PM,52.0°F,-,42.1°F,69%,30.27in,10.0mi,North,8.1mph,-,N/A,-,MostlyCloudy
2010/2/16,4:53PM,50.0°F,-,39.0°F,66%,30.29in,10.0mi,North,8.1mph,-,N/A,-,MostlyCloudy
2010/2/16,5:53PM,48.9°F,-,37.9°F,66%,30.30in,10.0mi,Variable,5.8mph,-,N/A,-,MostlyCloudy
2010/2/16,6:53PM,48.0°F,-,37.0°F,66%,30.29in,10.0mi,NNE,3.5mph,-,N/A,-,ScatteredClouds
2010/2/16,7:53PM,46.9°F,-,37.9°F,71%,30.29in,10.0mi,Calm,Calm,-,N/A,-,ScatteredClouds
2010/2/16,8:53PM,44.1°F,-,36.0°F,73%,30.30in,10.0mi,Calm,Calm,-,N/A,-,ScatteredClouds
2010/2/16,9:53PM,44.1°F,-,37.9°F,79%,30.30in,10.0mi,Calm,Calm,-,N/A,-,PartlyCloudy
2010/2/16,10:53PM,43.0°F,-,37.0°F,80%,30.32in,10.0mi,Calm,Calm,-,N/A,-,Clear
2010/2/16,11:53PM,43.0°F,-,36.0°F,76%,30.32in,10.0mi,Calm,Calm,-,N/A,-,Clear
2010/2/17,12:53AM,41.0°F,-,36.0°F,82%,30.32in,10.0mi,Calm,Calm,-,N/A,,Clear
2010/2/17,1:53AM,39.9°F,-,35.1°F,83%,30.32in,10.0mi,Calm,Calm,-,N/A,,Clear
2010/2/17,2:53AM,41.0°F,-,36.0°F,82%,30.30in,10.0mi,Calm,Calm,-,N/A,,Clear
2010/2/17,3:53AM,39.9°F,-,36.0°F,86%,30.29in,10.0mi,Calm,Calm,-,N/A,,Clear
2010/2/17,4:53AM,41.0°F,-,37.0°F,86%,30.29in,10.0mi,Calm,Calm,-,N/A,,ScatteredClouds
2010/2/17,5:04AM,41.0°F,39.0°F,37.4°F,87%,30.29in,10.0mi,North,3.5mph,-,N/A,,MostlyCloudy
2010/2/17,5:53AM,41.0°F,39.0°F,37.9°F,89%,30.29in,9.0mi,North,3.5mph,-,N/A,,MostlyCloudy
2010/2/17,6:53AM,42.1°F,39.2°F,39.0°F,89%,30.30in,9.0mi,NNE,4.6mph,-,N/A,,MostlyCloudy
2010/2/17,7:00AM,42.8°F,40.1°F,39.2°F,87%,30.29in,10.0mi,NNE,4.6mph,-,N/A,,MostlyCloudy
2010/2/17,7:15AM,42.8°F,39.3°F,39.2°F,87%,30.30in,10.0mi,North,5.8mph,-,N/A,,MostlyCloudy
2010/2/17,7:53AM,43.0°F,38.8°F,39.0°F,86%,30.31in,9.0mi,North,6.9mph,-,N/A,,MostlyCloudy
2010/2/17,8:03AM,42.8°F,39.3°F,39.2°F,87%,30.31in,10.0mi,NNE,5.8mph,-,N/A,,MostlyCloudy
2010/2/17,8:53AM,45.0°F,42.6°F,39.9°F,82%,30.30in,10.0mi,Variable,4.6mph,-,N/A,,Overcast
2010/2/17,9:53AM,45.0°F,42.6°F,39.0°F,80%,30.29in,10.0mi,NNE,4.6mph,-,N/A,,Overcast
2010/2/17,10:53AM,46.0°F,41.0°F,39.0°F,76%,30.28in,10.0mi,NNW,10.4mph,17.3mph,N/A,,Overcast
2010/2/17,11:53AM,48.9°F,-,39.0°F,69%,30.25in,10.0mi,NNE,8.1mph,-,N/A,,MostlyCloudy
2010/2/17,12:00PM,48.2°F,-,39.2°F,71%,30.25in,10.0mi,NNE,6.9mph,-,N/A,,PartlyCloudy
2010/2/17,12:53PM,52.0°F,-,39.0°F,61%,30.23in,10.0mi,North,9.2mph,-,N/A,,PartlyCloudy
2010/2/17,1:53PM,52.0°F,-,39.9°F,63%,30.21in,10.0mi,North,6.9mph,-,N/A,,Clear
2010/2/17,2:53PM,52.0°F,-,41.0°F,66%,30.20in,10.0mi,NNW,9.2mph,-,N/A,,MostlyCloudy
2010/2/17,3:53PM,53.1°F,-,41.0°F,64%,30.20in,10.0mi,NNW,5.8mph,-,N/A,,Clear
2010/2/17,4:53PM,52.0°F,-,39.0°F,61%,30.19in,10.0mi,Variable,4.6mph,-,N/A,,PartlyCloudy
2010/2/17,5:53PM,48.9°F,-,41.0°F,74%,30.19in,10.0mi,NW,8.1mph,-,N/A,,Clear
2010/2/17,6:53PM,48.0°F,-,39.9°F,74%,30.20in,10.0mi,Calm,Calm,-,N/A,,Clear
2010/2/17,7:53PM,46.9°F,-,39.0°F,74%,30.20in,10.0mi,NNW,3.5mph,-,N/A,,Clear
2010/2/17,8:53PM,46.0°F,43.9°F,39.0°F,76%,30.19in,10.0mi,NNW,4.6mph,-,N/A,,Clear
2010/2/17,9:53PM,45.0°F,42.6°F,37.9°F,76%,30.19in,10.0mi,North,4.6mph,-,N/A,,Clear
2010/2/17,10:53PM,44.1°F,41.5°F,37.9°F,79%,30.19in,10.0mi,NNW,4.6mph,-,N/A,,Clear
2010/2/17,11:53PM,44.1°F,41.5°F,39.0°F,82%,30.18in,10.0mi,NW,4.6mph,-,N/A,,Clear
2010/2/18,12:53AM,42.1°F,-,37.9°F,85%,30.17in,10.0mi,Calm,Calm,-,N/A,,Clear
2010/2/18,1:53AM,42.1°F,-,37.9°F,85%,30.17in,10.0mi,Calm,Calm,-,N/A,,Clear
2010/2/18,2:53AM,41.0°F,-,37.0°F,86%,30.17in,10.0mi,Calm,Calm,-,N/A,,Clear
